cal_date,hub_name,dest_hub_id,dest_hub_region,shipper_group,parcels_attempt_ontime,parcels_attempt_late,attempt_day1_OTP,parcels_success_day1_ontime,parcels_success_day1_late,succcess_day1_OTP,parcels_success_day2_ontime,parcels_success_day2_late,succcess_day2_OTP,parcels_success_day3_ontime,parcels_success_day3_late,succcess_day3_OTP,volume_of_ontime_KPI,parcels_rts,rts_rate,volume_of_rts_KPI
4/24/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,359,1,0.997222222,283,77,0.786111111,301,59,0.836111111,312,48,0.866666667,360,37,0.106628242,347
4/24/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,735,5,0.993243243,663,77,0.895945946,697,43,0.941891892,710,30,0.959459459,740,29,0.039189189,740
4/23/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,365,7,0.981182796,281,91,0.755376344,315,57,0.846774194,338,34,0.908602151,372,30,0.080645161,372
4/23/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,351,2,0.994334278,291,62,0.824362606,322,31,0.912181303,333,20,0.943342776,353,20,0.056657224,353
4/22/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,549,1,0.998181818,416,134,0.756363636,470,80,0.854545455,494,56,0.898181818,550,47,0.087686567,536
4/22/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1041,5,0.995219885,871,175,0.832695985,965,81,0.922562141,997,49,0.953154876,1046,46,0.043977055,1046
4/20/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,217,5,0.977477477,178,44,0.801801802,199,23,0.896396396,203,19,0.914414414,222,20,0.090909091,220
4/20/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,459,5,0.989224138,390,74,0.840517241,433,31,0.933189655,445,19,0.959051724,464,19,0.040948276,464
4/19/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,471,0,1,326,145,0.692144374,388,83,0.823779193,405,66,0.859872611,471,51,0.112087912,455
4/19/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,833,3,0.996411483,699,137,0.836124402,765,71,0.91507177,784,52,0.937799043,836,44,0.052631579,836
4/18/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,138,7,0.951724138,102,43,0.703448276,119,26,0.820689655,127,18,0.875862069,145,16,0.110344828,145
4/18/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,198,4,0.98019802,166,36,0.821782178,188,14,0.930693069,192,10,0.95049505,202,9,0.044554455,202
4/17/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,535,0,1,451,84,0.842990654,483,52,0.902803738,500,35,0.934579439,535,28,0.052730697,531
4/17/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,672,5,0.992614476,582,95,0.859675037,630,47,0.930576071,644,33,0.951255539,677,33,0.048744461,677
4/16/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,427,2,0.995337995,328,101,0.764568765,359,70,0.836829837,374,55,0.871794872,429,40,0.100502513,398
4/16/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,575,4,0.993091537,507,72,0.875647668,542,37,0.936096718,555,24,0.958549223,579,27,0.046632124,579
4/15/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,569,170,0.769959405,374,365,0.50608931,396,343,0.535859269,413,326,0.558863329,739,46,0.104783599,439
4/15/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,524,1,0.998095238,468,57,0.891428571,499,26,0.95047619,504,21,0.96,525,20,0.038095238,525
4/14/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,585,1,0.998293515,499,87,0.851535836,523,63,0.892491468,536,50,0.914675768,586,34,0.059753954,569
4/14/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,602,3,0.995041322,531,74,0.87768595,572,33,0.945454545,578,27,0.955371901,605,25,0.041322314,605
4/13/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,273,18,0.93814433,205,86,0.704467354,224,67,0.76975945,247,44,0.848797251,291,31,0.107266436,289
4/13/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,432,3,0.993103448,378,57,0.868965517,409,26,0.940229885,418,17,0.96091954,435,12,0.027586207,435
4/12/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,550,1,0.998185118,438,113,0.79491833,458,93,0.831215971,471,80,0.854809437,551,53,0.101532567,522
4/12/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,720,0,1,614,106,0.852777778,667,53,0.926388889,677,43,0.940277778,720,42,0.058333333,720
4/11/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,159,0,1,104,55,0.65408805,134,25,0.842767296,141,18,0.886792453,159,4,0.02739726,146
4/11/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,178,2,0.988888889,160,20,0.888888889,172,8,0.955555556,173,7,0.961111111,180,7,0.038888889,180
4/10/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,350,9,0.974930362,275,84,0.766016713,309,50,0.860724234,316,43,0.880222841,359,34,0.097701149,348
4/10/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,517,9,0.982889734,463,63,0.880228137,499,27,0.948669202,505,21,0.960076046,526,19,0.036121673,526
4/9/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,377,0,1,282,95,0.74801061,316,61,0.838196286,332,45,0.880636605,377,33,0.091666667,360
4/9/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,652,2,0.996941896,573,81,0.876146789,614,40,0.93883792,625,29,0.955657492,654,28,0.042813456,654
4/8/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,573,7,0.987931034,427,153,0.736206897,474,106,0.817241379,504,76,0.868965517,580,53,0.097966728,541
4/8/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1274,22,0.983024691,1103,193,0.851080247,1236,60,0.953703704,1250,46,0.964506173,1296,44,0.033950617,1296
4/7/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,370,4,0.989304813,302,72,0.807486631,324,50,0.86631016,341,33,0.911764706,374,24,0.066666667,360
4/7/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1103,15,0.986583184,982,136,0.878354204,1060,58,0.948121646,1076,42,0.962432916,1118,38,0.033989267,1118
4/6/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,307,14,0.956386293,254,67,0.791277259,279,42,0.869158879,285,36,0.887850467,321,24,0.075471698,318
4/6/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1062,17,0.984244671,930,149,0.861909175,1004,75,0.930491196,1038,41,0.962001854,1079,43,0.039851715,1079
4/5/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,471,2,0.99577167,367,106,0.77589852,396,77,0.837209302,413,60,0.873150106,473,46,0.101098901,455
4/5/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,782,4,0.994910941,700,86,0.890585242,741,45,0.942748092,752,34,0.956743003,786,27,0.034351145,786
4/4/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,166,4,0.976470588,123,47,0.723529412,135,35,0.794117647,142,28,0.835294118,170,24,0.141176471,170
4/4/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,203,1,0.995098039,177,27,0.867647059,192,12,0.941176471,199,5,0.975490196,204,3,0.014705882,204
4/3/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,467,7,0.985232068,373,101,0.786919831,408,66,0.860759494,420,54,0.886075949,474,41,0.088937093,461
4/3/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,463,1,0.997844828,407,57,0.877155172,433,31,0.933189655,443,21,0.954741379,464,20,0.043103448,464
4/2/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,716,10,0.986225895,598,128,0.82369146,654,72,0.900826446,676,50,0.931129477,726,46,0.064788732,710
4/2/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,458,2,0.995652174,399,61,0.867391304,431,29,0.936956522,443,17,0.963043478,460,17,0.036956522,460
4/1/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,826,4,0.995180723,676,154,0.814457831,738,92,0.889156627,753,77,0.907228916,830,55,0.068153656,807
4/1/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,524,9,0.983114447,446,87,0.836772983,490,43,0.919324578,503,30,0.943714822,533,39,0.073170732,533
3/31/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,558,12,0.978947368,474,96,0.831578947,511,59,0.896491228,531,39,0.931578947,570,42,0.074074074,567
3/31/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,638,4,0.99376947,587,55,0.914330218,616,26,0.959501558,622,20,0.968847352,642,16,0.024922118,642
3/30/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,456,19,0.96,364,111,0.766315789,404,71,0.850526316,415,60,0.873684211,475,50,0.105485232,474
3/30/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,411,4,0.990361446,368,47,0.886746988,388,27,0.934939759,397,18,0.956626506,415,17,0.040963855,415
3/29/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,496,1,0.997987928,386,111,0.77665996,418,79,0.841046278,441,56,0.887323944,497,49,0.100204499,489
3/29/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,677,3,0.995588235,583,97,0.857352941,636,44,0.935294118,647,33,0.951470588,680,29,0.042647059,680
3/28/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,170,2,0.988372093,116,56,0.674418605,140,32,0.813953488,150,22,0.872093023,172,19,0.112426036,169
3/28/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,191,0,1,163,28,0.853403141,177,14,0.926701571,183,8,0.958115183,191,5,0.02617801,191
3/27/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,374,21,0.946835443,290,105,0.734177215,333,62,0.843037975,344,51,0.870886076,395,41,0.105670103,388
3/27/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,537,16,0.971066908,471,82,0.851717902,514,39,0.929475588,531,22,0.960216998,553,19,0.034358047,553
3/26/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,377,6,0.984334204,294,89,0.767624021,320,63,0.835509138,337,46,0.879895561,383,33,0.090410959,365
3/26/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,511,12,0.977055449,437,86,0.835564054,484,39,0.92543021,499,24,0.954110899,523,20,0.038240918,523
3/25/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,317,0,1,235,82,0.741324921,254,63,0.80126183,268,49,0.845425868,317,42,0.134185304,313
3/25/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,481,4,0.991752577,421,64,0.868041237,444,41,0.915463918,452,33,0.931958763,485,26,0.053608247,485
3/24/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,351,0,1,283,68,0.806267806,306,45,0.871794872,316,35,0.9002849,351,26,0.076246334,341
3/24/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,586,3,0.994906621,541,48,0.918505942,560,29,0.950764007,569,20,0.966044143,589,21,0.03565365,589
3/23/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,239,0,1,182,57,0.761506276,203,36,0.849372385,215,24,0.89958159,239,20,0.084033613,238
3/23/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,403,3,0.992610837,361,45,0.889162562,378,28,0.931034483,387,19,0.95320197,406,17,0.041871921,406
3/22/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,477,2,0.995824635,371,108,0.774530271,405,74,0.845511482,424,55,0.885177453,479,38,0.080851064,470
3/22/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,603,0,1,540,63,0.895522388,578,25,0.95854063,583,20,0.966832504,603,18,0.029850746,603
3/21/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,136,0,1,109,27,0.801470588,116,20,0.852941176,124,12,0.911764706,136,10,0.074074074,135
3/21/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,173,0,1,154,19,0.89017341,161,12,0.930635838,169,4,0.976878613,173,6,0.034682081,173
3/20/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,366,0,1,279,87,0.762295082,314,52,0.857923497,325,41,0.887978142,366,35,0.096685083,362
3/20/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,463,4,0.99143469,409,58,0.875802998,444,23,0.950749465,454,13,0.972162741,467,11,0.023554604,467
3/19/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,511,0,1,347,164,0.679060665,370,141,0.72407045,387,124,0.757338552,511,118,0.233201581,506
3/19/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,513,1,0.998054475,456,58,0.887159533,483,31,0.939688716,498,16,0.968871595,514,13,0.025291829,514
3/18/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,365,2,0.994550409,296,71,0.80653951,321,46,0.874659401,332,35,0.904632153,367,34,0.094182825,361
3/18/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,558,1,0.998211091,502,57,0.8980322,538,21,0.962432916,545,14,0.974955277,559,10,0.017889088,559
3/17/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,365,2,0.994550409,304,63,0.828337875,327,40,0.891008174,334,33,0.910081744,367,26,0.072829132,357
3/17/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,536,1,0.998137803,488,49,0.908752328,510,27,0.94972067,516,21,0.960893855,537,22,0.040968343,537
3/16/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,285,0,1,231,54,0.810526316,241,44,0.845614035,252,33,0.884210526,285,27,0.095744681,282
3/16/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,411,0,1,373,38,0.907542579,394,17,0.95863747,397,14,0.96593674,411,13,0.03163017,411
3/15/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,416,0,1,317,99,0.762019231,357,59,0.858173077,360,56,0.865384615,416,41,0.100244499,409
3/15/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,542,1,0.998158379,481,62,0.885819521,508,35,0.935543278,511,32,0.94106814,543,24,0.044198895,543
3/14/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,216,0,1,182,34,0.842592593,188,28,0.87037037,193,23,0.893518519,216,22,0.102325581,215
3/14/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,190,2,0.989583333,172,20,0.895833333,181,11,0.942708333,183,9,0.953125,192,9,0.046875,192
3/13/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,426,6,0.986111111,353,79,0.81712963,394,38,0.912037037,401,31,0.928240741,432,26,0.060747664,428
3/13/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,452,5,0.989059081,402,55,0.879649891,438,19,0.958424508,441,16,0.964989059,457,16,0.035010941,457
3/12/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,377,0,1,301,76,0.798408488,326,51,0.864721485,341,36,0.904509284,377,33,0.088235294,374
3/12/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,496,2,0.995983936,442,56,0.887550201,470,28,0.9437751,484,14,0.97188755,498,18,0.036144578,498
3/11/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,434,0,1,331,103,0.762672811,364,70,0.838709677,381,53,0.877880184,434,47,0.10955711,429
3/11/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,509,3,0.994140625,457,55,0.892578125,484,28,0.9453125,490,22,0.95703125,512,22,0.04296875,512
3/10/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,349,1,0.997142857,299,51,0.854285714,315,35,0.9,323,27,0.922857143,350,21,0.060869565,345
3/10/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,551,5,0.991007194,462,94,0.830935252,505,51,0.908273381,529,27,0.951438849,556,26,0.04676259,556
3/9/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,450,1,0.997782705,345,106,0.764966741,391,60,0.866962306,400,51,0.88691796,451,45,0.100896861,446
3/9/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1260,6,0.995260664,1157,109,0.913902054,1236,30,0.976303318,1242,24,0.981042654,1266,18,0.014218009,1266
3/8/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,342,0,1,260,82,0.760233918,289,53,0.84502924,302,40,0.883040936,342,39,0.114369501,341
3/8/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1080,10,0.990825688,989,101,0.90733945,1041,49,0.955045872,1054,36,0.966972477,1090,30,0.027522936,1090
3/7/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,119,0,1,105,14,0.882352941,112,7,0.941176471,114,5,0.957983193,119,3,0.025641026,117
3/7/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,169,0,1,155,14,0.917159763,163,6,0.964497041,164,5,0.970414201,169,5,0.029585799,169
3/6/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,387,3,0.992307692,317,73,0.812820513,348,42,0.892307692,355,35,0.91025641,390,34,0.088541667,384
3/6/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,676,3,0.995581738,594,85,0.874815906,642,37,0.9455081,651,28,0.958762887,679,26,0.038291605,679
3/5/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,438,1,0.997722096,369,70,0.840546697,393,46,0.895216401,411,28,0.936218679,439,26,0.060465116,430
3/5/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,741,10,0.986684421,652,99,0.868175766,699,52,0.930758988,724,27,0.964047936,751,27,0.035952064,751
3/4/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,497,4,0.992015968,422,79,0.842315369,451,50,0.900199601,463,38,0.924151697,501,33,0.06639839,497
3/4/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,926,9,0.990374332,841,94,0.899465241,879,56,0.940106952,894,41,0.956149733,935,43,0.045989305,935
3/3/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,426,2,0.995327103,357,71,0.83411215,379,49,0.885514019,400,28,0.934579439,428,23,0.054245283,424
3/3/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1497,12,0.992047714,1412,97,0.935719019,1449,60,0.960238569,1470,39,0.97415507,1509,42,0.027833002,1509
3/2/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,256,5,0.980842912,206,55,0.789272031,225,36,0.862068966,236,25,0.904214559,261,21,0.08203125,256
3/2/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,405,19,0.955188679,349,75,0.823113208,393,31,0.926886792,407,17,0.95990566,424,13,0.030660377,424
3/1/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,375,19,0.95177665,292,102,0.741116751,338,56,0.85786802,359,35,0.911167513,394,30,0.076335878,393
3/1/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,700,24,0.966850829,613,111,0.846685083,678,46,0.936464088,688,36,0.950276243,724,32,0.044198895,724
2/28/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,143,0,1,118,25,0.825174825,124,19,0.867132867,127,16,0.888111888,143,14,0.101449275,138
2/28/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,195,0,1,178,17,0.912820513,183,12,0.938461538,187,8,0.958974359,195,13,0.066666667,195
2/27/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,455,23,0.951882845,370,108,0.774058577,414,64,0.866108787,435,43,0.910041841,478,37,0.078723404,470
2/27/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,874,31,0.965745856,809,96,0.893922652,870,35,0.961325967,888,17,0.98121547,905,15,0.016574586,905
2/26/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,434,15,0.966592428,365,84,0.812917595,389,60,0.86636971,411,38,0.915367483,449,33,0.076388889,432
2/26/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,492,29,0.944337812,444,77,0.852207294,488,33,0.936660269,503,18,0.965451056,521,19,0.03646833,521
2/25/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,393,2,0.994936709,339,56,0.858227848,357,38,0.903797468,372,23,0.941772152,395,26,0.067010309,388
2/25/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,551,6,0.989228007,501,56,0.8994614,525,32,0.942549372,536,21,0.962298025,557,25,0.044883303,557
2/24/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,341,2,0.994169096,277,66,0.807580175,294,49,0.857142857,306,37,0.89212828,343,26,0.076246334,341
2/24/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1297,14,0.989321129,1232,79,0.939740656,1272,39,0.970251716,1283,28,0.978642258,1311,33,0.025171625,1311
2/23/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,303,7,0.977419355,255,55,0.822580645,270,40,0.870967742,280,30,0.903225806,310,24,0.077922078,308
2/23/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,609,17,0.97284345,568,58,0.907348243,602,24,0.961661342,611,15,0.976038339,626,12,0.019169329,626
2/22/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,483,4,0.991786448,395,92,0.811088296,419,68,0.86036961,429,58,0.880903491,487,53,0.111111111,477
2/22/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1017,10,0.990262902,926,101,0.901655307,979,48,0.953261928,992,35,0.965920156,1027,38,0.037000974,1027
2/21/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,186,0,1,152,34,0.817204301,159,27,0.85483871,162,24,0.870967742,186,23,0.129213483,178
2/21/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,294,0,1,270,24,0.918367347,283,11,0.962585034,285,9,0.969387755,294,11,0.037414966,294
2/20/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,461,0,1,402,59,0.872017354,427,34,0.926247289,437,24,0.947939262,461,25,0.054347826,460
2/20/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,772,6,0.992287918,677,101,0.870179949,734,44,0.94344473,743,35,0.955012853,778,35,0.044987147,778
2/19/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,191,5,0.974489796,139,57,0.709183673,164,32,0.836734694,172,24,0.87755102,196,16,0.082051282,195
2/19/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1056,32,0.970588235,966,122,0.887867647,1041,47,0.956801471,1063,25,0.977022059,1088,26,0.023897059,1088
2/18/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,160,0,1,104,56,0.65,115,45,0.71875,127,33,0.79375,160,37,0.232704403,159
2/18/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,497,6,0.988071571,455,48,0.904572565,475,28,0.944333996,483,20,0.960238569,503,20,0.039761431,503
2/17/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,26,3,0.896551724,25,4,0.862068966,26,3,0.896551724,28,1,0.965517241,29,1,0.034482759,29
2/17/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,15,0,1,12,3,0.8,14,1,0.933333333,14,1,0.933333333,15,1,0.066666667,15
2/9/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,37,106,0.258741259,17,126,0.118881119,53,90,0.370629371,81,62,0.566433566,143,29,0.204225352,142
2/9/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,60,164,0.267857143,39,185,0.174107143,85,139,0.379464286,147,77,0.65625,224,44,0.196428571,224
2/8/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,201,27,0.881578947,134,94,0.587719298,140,88,0.614035088,147,81,0.644736842,228,50,0.223214286,224
2/8/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,298,37,0.889552239,234,101,0.698507463,237,98,0.707462687,246,89,0.734328358,335,45,0.134328358,335
2/7/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,69,2,0.971830986,54,17,0.76056338,54,17,0.76056338,54,17,0.76056338,71,14,0.2,70
2/7/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,227,0,1,189,38,0.832599119,193,34,0.850220264,197,30,0.86784141,227,26,0.114537445,227
2/6/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,396,6,0.985074627,311,91,0.773631841,327,75,0.813432836,335,67,0.833333333,402,56,0.140350877,399
2/6/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,702,16,0.977715877,571,147,0.795264624,607,111,0.8454039,620,98,0.863509749,718,86,0.119777159,718
2/5/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,305,0,1,225,80,0.737704918,244,61,0.8,253,52,0.829508197,305,42,0.14,300
2/5/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,538,13,0.976406534,419,132,0.760435572,481,70,0.872958258,497,54,0.90199637,551,56,0.101633394,551
2/4/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,390,3,0.992366412,292,101,0.743002545,337,56,0.857506361,345,48,0.877862595,393,37,0.096354167,384
2/4/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,513,45,0.919354839,432,126,0.774193548,503,55,0.901433692,522,36,0.935483871,558,28,0.050179211,558
2/3/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,394,1,0.997468354,317,78,0.802531646,338,57,0.855696203,345,50,0.873417722,395,45,0.115681234,389
2/3/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,1363,38,0.972876517,1278,123,0.912205567,1340,61,0.956459672,1359,42,0.970021413,1401,50,0.035688794,1401
2/2/2021,HCM - Thu Duc - SOU - DP,201,HCM,Non-Shopee,275,1,0.996376812,249,27,0.902173913,261,15,0.945652174,265,11,0.960144928,276,9,0.032608696,276
2/2/2021,HCM - Thu Duc - SOU - DP,201,HCM,Shopee,720,15,0.979591837,687,48,0.934693878,710,25,0.965986395,720,15,0.979591837,735,17,0.023129252,735
